schema,table,ordinal,column,data_type
bi_jus_vn,etl_ingame_gardenshopbuybegin,26,os_name,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,27,os_ver,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,28,player_garden_id,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,29,region,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,30,role_class,bigint
bi_jus_vn,etl_ingame_gardenshopbuybegin,31,role_gender,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,32,role_grade,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,33,role_id,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,34,server,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,35,shop_id,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,36,tdid,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,37,transid,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,38,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_gardenshopbuybegin,39,udid,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,40,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,41,urs,varchar
bi_jus_vn,etl_ingame_gardenshopbuybegin,42,week_limit_type,bigint
bi_jus_vn,etl_ingame_gardenshopbuybegin,43,ds,date
bi_jus_vn,etl_ingame_gardenshougouitembegin,1,log_type,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,2,__event_id,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,3,account_id,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,4,add_feng_yun_ling,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,5,add_val,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,6,app_channel,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,7,app_ver,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,8,binded_cnt,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,9,caid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,10,callid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,11,can_extra_gain_val,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,12,cnt,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,13,country_code,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,14,device_height,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,15,device_model,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,16,device_width,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,17,engine_ver,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,18,garden_id,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,19,imei,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,20,is_emulator,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,21,is_root,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,22,isp,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,23,itemuuid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,24,language,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,25,mac_addr,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,26,network,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,27,notbinded_cnt,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,28,oaid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,29,old_accountid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,30,os_name,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,31,os_ver,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,32,price,double
bi_jus_vn,etl_ingame_gardenshougouitembegin,33,region,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,34,role_class,bigint
bi_jus_vn,etl_ingame_gardenshougouitembegin,35,role_gender,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,36,role_grade,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,37,role_id,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,38,server,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,39,tdid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,40,transid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,41,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_gardenshougouitembegin,42,udid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,43,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,44,urs,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,45,week_limit,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,46,week_val,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,47,zi_cai_limit,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,48,zi_cai_val,varchar
bi_jus_vn,etl_ingame_gardenshougouitembegin,49,ds,date
bi_jus_vn,etl_ingame_getachieve,1,log_type,varchar
bi_jus_vn,etl_ingame_getachieve,2,__event_id,varchar
bi_jus_vn,etl_ingame_getachieve,3,account_id,varchar
bi_jus_vn,etl_ingame_getachieve,4,achieve_id,varchar
bi_jus_vn,etl_ingame_getachieve,5,achieve_total_score,double
bi_jus_vn,etl_ingame_getachieve,6,app_channel,varchar
bi_jus_vn,etl_ingame_getachieve,7,app_ver,varchar
bi_jus_vn,etl_ingame_getachieve,8,caid,varchar
bi_jus_vn,etl_ingame_getachieve,9,category_achieve_score,double
bi_jus_vn,etl_ingame_getachieve,10,country_code,varchar
bi_jus_vn,etl_ingame_getachieve,11,device_height,varchar
bi_jus_vn,etl_ingame_getachieve,12,device_model,varchar
bi_jus_vn,etl_ingame_getachieve,13,device_width,varchar
bi_jus_vn,etl_ingame_getachieve,14,engine_ver,varchar
bi_jus_vn,etl_ingame_getachieve,15,imei,varchar
bi_jus_vn,etl_ingame_getachieve,16,is_emulator,varchar
bi_jus_vn,etl_ingame_getachieve,17,is_root,varchar
bi_jus_vn,etl_ingame_getachieve,18,isp,varchar
bi_jus_vn,etl_ingame_getachieve,19,language,varchar
bi_jus_vn,etl_ingame_getachieve,20,mac_addr,varchar
bi_jus_vn,etl_ingame_getachieve,21,module,varchar
bi_jus_vn,etl_ingame_getachieve,22,network,varchar
bi_jus_vn,etl_ingame_getachieve,23,oaid,varchar
bi_jus_vn,etl_ingame_getachieve,24,old_accountid,varchar
bi_jus_vn,etl_ingame_getachieve,25,old_achieve_total_score,double
bi_jus_vn,etl_ingame_getachieve,26,old_category_achieve_score,double
bi_jus_vn,etl_ingame_getachieve,27,os_name,varchar
bi_jus_vn,etl_ingame_getachieve,28,os_ver,varchar
bi_jus_vn,etl_ingame_getachieve,29,region,varchar
bi_jus_vn,etl_ingame_getachieve,30,role_id,varchar
bi_jus_vn,etl_ingame_getachieve,31,score,double
bi_jus_vn,etl_ingame_getachieve,32,server,varchar
bi_jus_vn,etl_ingame_getachieve,33,tdid,varchar
bi_jus_vn,etl_ingame_getachieve,34,transid,varchar
bi_jus_vn,etl_ingame_getachieve,35,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_getachieve,36,udid,varchar
bi_jus_vn,etl_ingame_getachieve,37,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_getachieve,38,urs,varchar
bi_jus_vn,etl_ingame_getachieve,39,ds,date
bi_jus_vn,etl_ingame_huoli,1,log_type,varchar
bi_jus_vn,etl_ingame_huoli,2,__event_id,varchar
bi_jus_vn,etl_ingame_huoli,3,account_id,varchar
bi_jus_vn,etl_ingame_huoli,4,app_channel,varchar
bi_jus_vn,etl_ingame_huoli,5,app_ver,varchar
bi_jus_vn,etl_ingame_huoli,6,caid,varchar
bi_jus_vn,etl_ingame_huoli,7,category,bigint
bi_jus_vn,etl_ingame_huoli,8,country_code,varchar
bi_jus_vn,etl_ingame_huoli,9,device_height,varchar
bi_jus_vn,etl_ingame_huoli,10,device_model,varchar
bi_jus_vn,etl_ingame_huoli,11,device_width,varchar
bi_jus_vn,etl_ingame_huoli,12,engine_ver,varchar
bi_jus_vn,etl_ingame_huoli,13,imei,varchar
bi_jus_vn,etl_ingame_huoli,14,is_emulator,varchar
bi_jus_vn,etl_ingame_huoli,15,is_root,varchar
bi_jus_vn,etl_ingame_huoli,16,isp,varchar
bi_jus_vn,etl_ingame_huoli,17,language,varchar
bi_jus_vn,etl_ingame_huoli,18,mac_addr,varchar
bi_jus_vn,etl_ingame_huoli,19,network,varchar
bi_jus_vn,etl_ingame_huoli,20,oaid,varchar
bi_jus_vn,etl_ingame_huoli,21,old_accountid,varchar
bi_jus_vn,etl_ingame_huoli,22,os_name,varchar
bi_jus_vn,etl_ingame_huoli,23,os_ver,varchar
bi_jus_vn,etl_ingame_huoli,24,reason,bigint
bi_jus_vn,etl_ingame_huoli,25,region,varchar
bi_jus_vn,etl_ingame_huoli,26,role_class,bigint
bi_jus_vn,etl_ingame_huoli,27,role_grade,varchar
bi_jus_vn,etl_ingame_huoli,28,role_id,varchar
bi_jus_vn,etl_ingame_huoli,29,server,varchar
bi_jus_vn,etl_ingame_huoli,30,tdid,varchar
bi_jus_vn,etl_ingame_huoli,31,transid,varchar
bi_jus_vn,etl_ingame_huoli,32,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_huoli,33,udid,varchar
bi_jus_vn,etl_ingame_huoli,34,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_huoli,35,urs,varchar
bi_jus_vn,etl_ingame_huoli,36,value,varchar
bi_jus_vn,etl_ingame_huoli,37,ds,date
bi_jus_vn,etl_ingame_leavemap,1,log_type,varchar
bi_jus_vn,etl_ingame_leavemap,2,__event_id,varchar
bi_jus_vn,etl_ingame_leavemap,3,account_id,varchar
bi_jus_vn,etl_ingame_leavemap,4,app_channel,varchar
bi_jus_vn,etl_ingame_leavemap,5,app_ver,varchar
bi_jus_vn,etl_ingame_leavemap,6,auto_findpath,varchar
bi_jus_vn,etl_ingame_leavemap,7,caid,varchar
bi_jus_vn,etl_ingame_leavemap,8,country_code,varchar
bi_jus_vn,etl_ingame_leavemap,9,device_height,varchar
bi_jus_vn,etl_ingame_leavemap,10,device_model,varchar
bi_jus_vn,etl_ingame_leavemap,11,device_width,varchar
bi_jus_vn,etl_ingame_leavemap,12,engine_ver,varchar
bi_jus_vn,etl_ingame_leavemap,13,equipment_score,double
bi_jus_vn,etl_ingame_leavemap,14,gameplay_id,varchar
bi_jus_vn,etl_ingame_leavemap,15,guild_id,varchar
bi_jus_vn,etl_ingame_leavemap,16,imei,varchar
bi_jus_vn,etl_ingame_leavemap,17,is_emulator,varchar
bi_jus_vn,etl_ingame_leavemap,18,is_root,varchar
bi_jus_vn,etl_ingame_leavemap,19,isp,varchar
bi_jus_vn,etl_ingame_leavemap,20,language,varchar
bi_jus_vn,etl_ingame_leavemap,21,leave_time,timestamp(6) with time zone
bi_jus_vn,etl_ingame_leavemap,22,mac_addr,varchar
bi_jus_vn,etl_ingame_leavemap,23,network,varchar
bi_jus_vn,etl_ingame_leavemap,24,oaid,varchar
bi_jus_vn,etl_ingame_leavemap,25,old_accountid,varchar
bi_jus_vn,etl_ingame_leavemap,26,os_name,varchar
bi_jus_vn,etl_ingame_leavemap,27,os_ver,varchar
bi_jus_vn,etl_ingame_leavemap,28,practice_score,double
bi_jus_vn,etl_ingame_leavemap,29,region,varchar
bi_jus_vn,etl_ingame_leavemap,30,role_class,bigint
bi_jus_vn,etl_ingame_leavemap,31,role_id,varchar
bi_jus_vn,etl_ingame_leavemap,32,role_level,bigint
bi_jus_vn,etl_ingame_leavemap,33,scene_id,varchar
bi_jus_vn,etl_ingame_leavemap,34,server,varchar
bi_jus_vn,etl_ingame_leavemap,35,skill_score,double
bi_jus_vn,etl_ingame_leavemap,36,talisman_score,double
bi_jus_vn,etl_ingame_leavemap,37,tdid,varchar
bi_jus_vn,etl_ingame_leavemap,38,transid,varchar
bi_jus_vn,etl_ingame_leavemap,39,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_leavemap,40,udid,varchar
bi_jus_vn,etl_ingame_leavemap,41,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_leavemap,42,urs,varchar
bi_jus_vn,etl_ingame_leavemap,43,wuxue_score,double
bi_jus_vn,etl_ingame_leavemap,44,x,bigint
bi_jus_vn,etl_ingame_leavemap,45,y,bigint
bi_jus_vn,etl_ingame_leavemap,46,z,bigint
bi_jus_vn,etl_ingame_leavemap,47,ds,date
bi_jus_vn,etl_ingame_money_flow,1,log_type,varchar
bi_jus_vn,etl_ingame_money_flow,2,__event_id,varchar
bi_jus_vn,etl_ingame_money_flow,3,account_id,varchar
bi_jus_vn,etl_ingame_money_flow,4,app_channel,varchar
bi_jus_vn,etl_ingame_money_flow,5,app_ver,varchar
bi_jus_vn,etl_ingame_money_flow,6,caid,varchar
bi_jus_vn,etl_ingame_money_flow,7,country_code,varchar
bi_jus_vn,etl_ingame_money_flow,8,device_height,varchar
bi_jus_vn,etl_ingame_money_flow,9,device_model,varchar
bi_jus_vn,etl_ingame_money_flow,10,device_width,varchar
bi_jus_vn,etl_ingame_money_flow,11,engine_ver,varchar
bi_jus_vn,etl_ingame_money_flow,12,field,varchar
bi_jus_vn,etl_ingame_money_flow,13,gameplay_id,varchar
bi_jus_vn,etl_ingame_money_flow,14,imei,varchar
bi_jus_vn,etl_ingame_money_flow,15,ip,varchar
bi_jus_vn,etl_ingame_money_flow,16,is_emulator,varchar
bi_jus_vn,etl_ingame_money_flow,17,is_root,varchar
bi_jus_vn,etl_ingame_money_flow,18,isp,varchar
bi_jus_vn,etl_ingame_money_flow,19,mac_addr,varchar
bi_jus_vn,etl_ingame_money_flow,20,network,varchar
bi_jus_vn,etl_ingame_money_flow,21,no_statistic,varchar
bi_jus_vn,etl_ingame_money_flow,22,now_num,varchar
bi_jus_vn,etl_ingame_money_flow,23,num,varchar
bi_jus_vn,etl_ingame_money_flow,24,oaid,varchar
bi_jus_vn,etl_ingame_money_flow,25,old_accountid,varchar
bi_jus_vn,etl_ingame_money_flow,26,os_name,varchar
bi_jus_vn,etl_ingame_money_flow,27,os_ver,varchar
bi_jus_vn,etl_ingame_money_flow,28,reason,varchar
bi_jus_vn,etl_ingame_money_flow,29,reason_remarks,varchar
bi_jus_vn,etl_ingame_money_flow,30,region,varchar
bi_jus_vn,etl_ingame_money_flow,31,role_class,varchar
bi_jus_vn,etl_ingame_money_flow,32,role_id,varchar
bi_jus_vn,etl_ingame_money_flow,33,role_level,varchar
bi_jus_vn,etl_ingame_money_flow,34,scene_id,varchar
bi_jus_vn,etl_ingame_money_flow,35,season_year,varchar
bi_jus_vn,etl_ingame_money_flow,36,server,varchar
bi_jus_vn,etl_ingame_money_flow,37,transid,varchar
bi_jus_vn,etl_ingame_money_flow,38,udid,varchar
bi_jus_vn,etl_ingame_money_flow,39,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_money_flow,40,urs,varchar
bi_jus_vn,etl_ingame_money_flow,41,ds,date
bi_jus_vn,etl_ingame_npcim_sendgift,1,log_type,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,2,__event_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,3,account_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,4,add_degree,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,5,app_channel,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,6,app_ver,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,7,caid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,8,cnt,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,9,country_code,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,10,curr_degree,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,11,device_height,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,12,device_model,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,13,device_width,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,14,engine_ver,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,15,gift_set_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,16,imei,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,17,is_emulator,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,18,is_root,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,19,isp,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,20,item_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,21,language,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,22,mac_addr,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,23,network,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,24,npc_rel_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,25,oaid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,26,old_accountid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,27,os_name,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,28,os_ver,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,29,region,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,30,role_id,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,31,server,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,32,tdid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,33,transid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,34,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_npcim_sendgift,35,udid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,36,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,37,urs,varchar
bi_jus_vn,etl_ingame_npcim_sendgift,38,ds,date
bi_jus_vn,etl_ingame_npcim_talk,1,log_type,varchar
bi_jus_vn,etl_ingame_npcim_talk,2,__event_id,varchar
bi_jus_vn,etl_ingame_npcim_talk,3,account_id,varchar
bi_jus_vn,etl_ingame_npcim_talk,4,app_channel,varchar
bi_jus_vn,etl_ingame_npcim_talk,5,app_ver,varchar
bi_jus_vn,etl_ingame_npcim_talk,6,caid,varchar
bi_jus_vn,etl_ingame_npcim_talk,7,country_code,varchar
bi_jus_vn,etl_ingame_npcim_talk,8,daily_talk_count,bigint
bi_jus_vn,etl_ingame_npcim_talk,9,device_height,varchar
bi_jus_vn,etl_ingame_npcim_talk,10,device_model,varchar
bi_jus_vn,etl_ingame_npcim_talk,11,device_width,varchar
bi_jus_vn,etl_ingame_npcim_talk,12,engine_ver,varchar
bi_jus_vn,etl_ingame_npcim_talk,13,imei,varchar
bi_jus_vn,etl_ingame_npcim_talk,14,is_begin,varchar
bi_jus_vn,etl_ingame_npcim_talk,15,is_emulator,varchar
bi_jus_vn,etl_ingame_npcim_talk,16,is_root,varchar
bi_jus_vn,etl_ingame_npcim_talk,17,isp,varchar
bi_jus_vn,etl_ingame_npcim_talk,18,language,varchar
bi_jus_vn,etl_ingame_npcim_talk,19,mac_addr,varchar
bi_jus_vn,etl_ingame_npcim_talk,20,network,varchar
bi_jus_vn,etl_ingame_npcim_talk,21,npc_rel_id,varchar
bi_jus_vn,etl_ingame_npcim_talk,22,oaid,varchar
bi_jus_vn,etl_ingame_npcim_talk,23,old_accountid,varchar
bi_jus_vn,etl_ingame_npcim_talk,24,os_name,varchar
bi_jus_vn,etl_ingame_npcim_talk,25,os_ver,varchar
bi_jus_vn,etl_ingame_npcim_talk,26,region,varchar
bi_jus_vn,etl_ingame_npcim_talk,27,role_id,varchar
bi_jus_vn,etl_ingame_npcim_talk,28,server,varchar
bi_jus_vn,etl_ingame_npcim_talk,29,tdid,varchar
bi_jus_vn,etl_ingame_npcim_talk,30,topic_id,varchar
bi_jus_vn,etl_ingame_npcim_talk,31,transid,varchar
bi_jus_vn,etl_ingame_npcim_talk,32,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_npcim_talk,33,udid,varchar
bi_jus_vn,etl_ingame_npcim_talk,34,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_npcim_talk,35,urs,varchar
bi_jus_vn,etl_ingame_npcim_talk,36,ds,date
bi_jus_vn,etl_ingame_npcim_tour,1,log_type,varchar
bi_jus_vn,etl_ingame_npcim_tour,2,__event_id,varchar
bi_jus_vn,etl_ingame_npcim_tour,3,account_id,varchar
bi_jus_vn,etl_ingame_npcim_tour,4,app_channel,varchar
bi_jus_vn,etl_ingame_npcim_tour,5,app_ver,varchar
bi_jus_vn,etl_ingame_npcim_tour,6,caid,varchar
bi_jus_vn,etl_ingame_npcim_tour,7,country_code,varchar
bi_jus_vn,etl_ingame_npcim_tour,8,device_height,varchar
bi_jus_vn,etl_ingame_npcim_tour,9,device_model,varchar
bi_jus_vn,etl_ingame_npcim_tour,10,device_width,varchar
bi_jus_vn,etl_ingame_npcim_tour,11,engine_ver,varchar
bi_jus_vn,etl_ingame_npcim_tour,12,imei,varchar
bi_jus_vn,etl_ingame_npcim_tour,13,is_emulator,varchar
bi_jus_vn,etl_ingame_npcim_tour,14,is_enter,varchar
bi_jus_vn,etl_ingame_npcim_tour,15,is_root,varchar
bi_jus_vn,etl_ingame_npcim_tour,16,isp,varchar
bi_jus_vn,etl_ingame_npcim_tour,17,language,varchar
bi_jus_vn,etl_ingame_npcim_tour,18,mac_addr,varchar
bi_jus_vn,etl_ingame_npcim_tour,19,network,varchar
bi_jus_vn,etl_ingame_npcim_tour,20,npc_rel_id,varchar
bi_jus_vn,etl_ingame_npcim_tour,21,oaid,varchar
bi_jus_vn,etl_ingame_npcim_tour,22,old_accountid,varchar
bi_jus_vn,etl_ingame_npcim_tour,23,os_name,varchar
bi_jus_vn,etl_ingame_npcim_tour,24,os_ver,varchar
bi_jus_vn,etl_ingame_npcim_tour,25,region,varchar
bi_jus_vn,etl_ingame_npcim_tour,26,role_class,bigint
bi_jus_vn,etl_ingame_npcim_tour,27,role_grade,varchar
bi_jus_vn,etl_ingame_npcim_tour,28,role_id,varchar
bi_jus_vn,etl_ingame_npcim_tour,29,server,varchar
bi_jus_vn,etl_ingame_npcim_tour,30,tdid,varchar
bi_jus_vn,etl_ingame_npcim_tour,31,transid,varchar
bi_jus_vn,etl_ingame_npcim_tour,32,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_npcim_tour,33,udid,varchar
bi_jus_vn,etl_ingame_npcim_tour,34,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_npcim_tour,35,urs,varchar
bi_jus_vn,etl_ingame_npcim_tour,36,ds,date
bi_jus_vn,etl_ingame_npcimchat,1,log_type,varchar
bi_jus_vn,etl_ingame_npcimchat,2,__event_id,varchar
bi_jus_vn,etl_ingame_npcimchat,3,account_id,varchar
bi_jus_vn,etl_ingame_npcimchat,4,app_channel,varchar
bi_jus_vn,etl_ingame_npcimchat,5,app_ver,varchar
bi_jus_vn,etl_ingame_npcimchat,6,caid,varchar
bi_jus_vn,etl_ingame_npcimchat,7,country_code,varchar
bi_jus_vn,etl_ingame_npcimchat,8,device_height,varchar
bi_jus_vn,etl_ingame_npcimchat,9,device_model,varchar
bi_jus_vn,etl_ingame_npcimchat,10,device_width,varchar
bi_jus_vn,etl_ingame_npcimchat,11,engine_ver,varchar
bi_jus_vn,etl_ingame_npcimchat,12,imei,varchar
bi_jus_vn,etl_ingame_npcimchat,13,is_emulator,varchar
bi_jus_vn,etl_ingame_npcimchat,14,is_root,varchar
bi_jus_vn,etl_ingame_npcimchat,15,isp,varchar
bi_jus_vn,etl_ingame_npcimchat,16,language,varchar
bi_jus_vn,etl_ingame_npcimchat,17,mac_addr,varchar
bi_jus_vn,etl_ingame_npcimchat,18,network,varchar
bi_jus_vn,etl_ingame_npcimchat,19,npc_type,bigint
bi_jus_vn,etl_ingame_npcimchat,20,npc_uuid,varchar
bi_jus_vn,etl_ingame_npcimchat,21,oaid,varchar
bi_jus_vn,etl_ingame_npcimchat,22,old_accountid,varchar
bi_jus_vn,etl_ingame_npcimchat,23,os_name,varchar
bi_jus_vn,etl_ingame_npcimchat,24,os_ver,varchar
bi_jus_vn,etl_ingame_npcimchat,25,region,varchar
bi_jus_vn,etl_ingame_npcimchat,26,role_id,varchar
bi_jus_vn,etl_ingame_npcimchat,27,sender_id,varchar
bi_jus_vn,etl_ingame_npcimchat,28,server,varchar
bi_jus_vn,etl_ingame_npcimchat,29,session,varchar
bi_jus_vn,etl_ingame_npcimchat,30,sn,varchar
bi_jus_vn,etl_ingame_npcimchat,31,transid,varchar
bi_jus_vn,etl_ingame_npcimchat,32,tsforvng,timestamp(6) with time zone
bi_jus_vn,etl_ingame_npcimchat,33,udid,varchar
bi_jus_vn,etl_ingame_npcimchat,34,unisdk_deviceid,varchar
bi_jus_vn,etl_ingame_npcimchat,35,urs,varchar
bi_jus_vn,etl_ingame_npcimchat,36,ds,date
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,1,log_type,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,2,__event_id,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,3,account_id,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,4,app_channel,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,5,app_ver,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,6,caid,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,7,country_code,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,8,device_height,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,9,device_model,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,10,device_width,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,11,engine_ver,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,12,gift_cnt,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,13,gift_id,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,14,imei,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,15,is_emulator,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,16,is_root,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,17,isp,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,18,language,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,19,mac_addr,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,20,network,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,21,npc_id,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,22,oaid,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,23,old_accountid,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,24,os_name,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,25,os_ver,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,26,region,varchar
bi_jus_vn,etl_ingame_playersendgifttofuxinpc,27,role_id,varchar
